,content,rating
1113,"Says because of his actions, Wisconsin ""property taxes today are lower than they were four years ago.""",0
1114,"""In the past two years in Congress, I've written more bills, passed more amendments on the floor of the House and enacted more of my bills into law than any other member of the House.""",0
1115,Cobb County businesses have already been awarded contracts worth $250 million on construction of a new Braves stadium. ,0
1116,"For African-Americans between the ages of 17 and 20, ""the real unemployment rate ＃ is 51 percent.""",0
1117,"""The United States ranks second worst in income inequality across developed countries,"" after taxes and transfers.",0
1118,"Says Hillary Clinton's ""campaign hasn't been clear about when she wiped her server of her work emails.""",0
1119,"""25 percent of federal inmates are noncitizens.""",0
1120,"""Bernie Sanders voted against the Brady Bill -- background checks and waiting periods.""",0
1121,"A ""working woman"" will earn $7.70 on $10.",0
1122,"""In a majority of states, you can now marry freely, but can still be fired for who you love.""",0
1123,"""Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.""",0
1124,"Says Jeb Bush ""doesn't believe in a path to citizenship. If he did at one time, he no longer does.""",0
1125,"In Florida, ""the number of voters who now register as 'other' has grown by a million in the last 10 years. Compare that with the Democrats, who only grew by 300,000 and the Republicans who grew by just 200,000.""",0
1126,"""We've cut the deficit by two-thirds.""",0
1127,"Says Hillary Clinton's top 10 donors are mainly ""banks, corporations and media,"" while Bernie Sanders' top 10 donors are labor unions.",0
1128,"""Florida has reduced its carbon emissions by 20 percent since 2005.""",0
1129,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.",0
1130,"""Greece is not a big economy. It's about the size of metropolitan Miami.""",0
1131,"""Chris Christie has led New Jersey to a record-breaking 9 credit downgrades.""",0
1132,"""The House of Representatives just voted 300-131 to remove 'country-of-origin labeling' on chicken, pork, and beef sold in the U.S.""",0
1133,"Says his release of 33 years of tax returns is ""more than any presidential candidate in history.""",0
1134,"Texas has ""the nation's highest rate and highest number of uninsured.""",0
1135,"Only five states, including Georgia, do not have a hate crimes law.",0
1136,"Says Jeb Bush ""oversaw (an) average in-state tuition increase of 48.2 percent during his tenure.""",0
1137,"""By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance"" for the first time in 17 years.",0
1138,"""Income disparities in the United States are the worst since the 1920s.""",0
1139,"Says ""Hillary Clinton's rejection of efforts to make it easier to vote and harder to cheat not only defies logic, but the will of the majority of Americans.""",0
1140,"""If you want to vote in"" Texas, ""you can use a concealed-weapon permit as a valid form of identification, but a valid student ID isn't good enough.""",0
1141,"Says Jeb Bush ""said low-income women should 'get their life together and find a husband.' """,0
1142,"American schools are ""more segregated than they were in the 1960s.""",0
1143,"""We have at least 200,000 to 300,000 hate crimes in a given year.""",0
1144,"""After (Jeb) Bush's two terms in office, Florida's graduation rate was dead last and remains near the bottom.""",0
1145,"Between 1980 and 2010, water usage in Georgia dropped even as the state's population grew.",0
1146,"Says Hillary Clinton ""was completely exonerated, when I was in the White House"" by an official inquiry on Whitewater.",0
1147,"""46 percent of women between the age of 16 to 24 despise sexual contact"" in Japan.",0
1148,"""Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.""",0
1149,"The Confederate battle flag in South Carolina was first flown at the statehouse in 1961. ""It was flown as a symbol of massive resistance to racial desegregation.""",0
1150,"""More than half of women under 30 who give birth do so outside of marriage...""",0
1151,"""Between 2010 and 2014, there was no net in-migration from Mexico.""",0
1152,"The original compromise for the Confederate battle flag in South Carolina ""was to put it on the back side of the statehouse, out of public view so it would not have any appearance of sovereignty.""",0
1153,"The Confederate battle flag at the South Carolina statehouse ""must fly at a height of 30 feet. Any changes -- taken down, or even at half-staff, if that can be done -- must be passed by a supermajority of the General Assembly.""",0
1154,"""This March, for the first time in human history, the monthly average carbon dioxide in our atmosphere exceeded 400 parts per million. The range had been 170-300 parts per million for hundreds of thousands of years.""",0
1155,"""Texas now has the second-highest high school graduation rate in the country. And it has the highest graduation rate for African Americans and Hispanics.""",0
1156,"Says U.S. Senate opponent Ron Johnson ""is opposed to all government-assisted student loans.""",0
1157,"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV.",0
1158,"""The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.""",0
1159,"""In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!""",0
1160,"""The top 25 hedge fund managers (are) making more than all of America's kindergarten teachers combined.""",0
1161,"""A black male baby born today, if we do not change the system, stands a one-in-three chance (of) ending up in jail.""",0
1162,Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act. ,0
1163,"Says Jeb Bush ""happens to be where a majority"" of Republican voters are on giving legal status to illegal immigrants.",0
1164,"The film and TV industry supports more than 24,000 direct jobs and pays local workers more than $1.68 billion in wages in Georgia.",0
1165,"""U.S. Embassy Celebrates America's Independence on June 4th in Order to Accommodate Muslims.""",0
1166,Georgia residents file the most insurance claims for lightning strikes in the country.,0
1167,"Says Scott Walker ""cut back early voting and signed legislation that would make it harder for college students to vote.""",0
1168,"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",0
