,content,rating
1194,"Says Mike Gallagher's plan ""would cut Social Security benefits for two-thirds of seniors.""",1
1195,"""My opponent＃ was on both the city of Chicago payroll and the state of Illinois payroll simultaneously, taking full salary, funding her full pension benefits both as a city worker and as a state worker for 10 years.""",1
1196,"""Our African-American communities are absolutely in the worst shape they've ever been in before. Ever. Ever. Ever.""",1
1197,"Says Marco Rubio voted ""against every bill that would have helped keep our families safe. He even voted against a bipartisan measure, introduced by a Republican, to prevent people on the no-fly list from purchasing guns.""",1
1198,"Says New START, passed while Clinton was secretary of state, is a ""treaty cutting Russia's nuclear arms.""",1
1199,"""I never said"" that Muslims would be subject to profiling under his policies.",1
1200,"Says Ann Kirkpatrick walked out ""on constituents when questioned"" on the Affordable Care Act.",1
1201,"Says comprehensive immigration reform ""will add $700 billion to our economy.""",1
1202,"""Over the past eight years, black youth unemployment is up.""",1
1203,"""Since 1978, California has spent $5 billion to put 13 people to death.""",1
1204,"Says Russ Feingold was the ""only senator to vote against Homeland Security.""",1
1205,Says eight Americans died in a knife attack at a Minnesota mall.,1
1206,"Says ""Patrick Murphy's 'Pay More' energy agenda means you could pay another $500 a year for your utility bills!""",1
1207,"Says Charlie Crist ""stood there, over 3 African-American prisoners in chains, on their knees, on the side of the road. Saying that it was a great sight. Saying we needed to bring it to Florida. And you did this  〞 whether you know or not  〞 on the eve of Juneteenth, the day the African-American community celebrates the end of slavery.""",1
1208,"""300,000 Floridians have lost their health insurance"" as a result of Obamacare.",1
1209,"""Tim Kaine hiked tuition as governor, but now claims to champion affordability.""",1
1210,"""I finished"" the controversy about where President Barack Obama was born.",1
1211,"""Hillary Clinton and her campaign of 2008 started the birther controversy.""",1
1212,On whether Barack Obama was born in the United States.,1
1213,"Says ""Marco Rubio wanted to cut Social Security and Medicare because he said they're bankrupting our country.""",1
1214,McGinty previously told a local community newspaper in her native Philadelphia that she 'has found an alarming undercurrent of misinformed people in the 'T' part of the state' outside of Philadelphia and Pittsburgh.,1
1215,"Says she ""would bring 186,740 new jobs to Wisconsin"" and ""Donald Trump would cost Wisconsin 61,050 jobs.""",1
1216,"In Georgia, women earn 82 cents for every dollar earned by men.",1
1217,"""The head of the IRS ordered 24,000 emails erased before Congress could review them, making sure the American people will never know the real truth.""",1
1218,"Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women, Christians and gays.",1
1219,"""One extra year of schooling for girls reduces infant mortality rates among their children by up to 10 percent.""",1
1220,"""My opponent has no child care plan.""",1
1221,"Says ""Patrick Murphy is the only candidate to have voted against every measure to fund Zika.""",1
1222,"Says the Donald J.Trump Foundation's money ""is his money.""",1
1223,"""If Congress fails to act, the Obama administration intends to give away control of the internet to an international body akin to the United Nations.""",1
1224,"Says Hillary Clinton aide Huma Abedin has ""ties to the Muslim Brotherhood.""",1
1225,"Says Hillary Clinton had an ""undercover nurse"" with her at the Sept. 11 memorial ceremony in New York.",1
1226,"""The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction.""",1
1227,"Nevada Republican Senate nominee ""Joe Heck voted to criminalize abortion for rape victims.""",1
1228,"California's Prop 55 ""prevents $4 billion in new cuts to our schools.""",1
1229,"Says ""76 percent of all voters in the United States say they want Johnson-Weld, by name, in the presidential debates.""",1
1230,Says crime is 'rising' in Manchester and has gone up 19 percent under Mayor Ted Gatsas.,1
1231,"Chris ""Sununu supported Obama's Common Core agenda, taking away local control of our schools.""",1
1232,"For immigrants with visa overstays, ""we make no effort to hold them accountable to that or uphold the law.""",1
1233,"Say ""71 percent of doctors say Hillary's health concerns are 'serious' and 'could be disqualifying.' """,1
1234,"Barack Obama has ""doubled our national debt. Doubled it. It's going to be close to $20 trillion when he leaves.""",1
1235,"Says ""Patrick Murphy was named one of America's least effective congressmen.""",1
1236,"""That's legal: If you find out about somebody else's salary even if you're doing exactly the same job, you can be retaliated against, including being fired, in most places.""",1
1237,"""After 9/11, Jim put us all first by serving for 23 months in Iraq, the war's longest tour.""",1
1238,"Says Hillary Clinton has ""not answered a single question"" about her immigration plan.",1
1239,"""Our veterans, in many cases, are being treated worse than illegal immigrants.""",1
1240,Says Ron Johnson gave himself a $10 million 'sweetheart corporate payout',1
1241,"Says President Barack Obama ""has taken less vacation days than any other president in a generation,"" while Congress ""has taken more vacation days than any other Congress in history.""",1
1242,"""In an interview with the Chicago Tribune's Editorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to 'cut social services completely.'""",1
1243,"Says Patrick Murphy advocated for ""cuts to Social Security and Medicare.""",1
1244,"Says Patrick Murphy ""never worked as a CPA"" and was ""never a small business owner.""",1
1245,"Says Russian President Vladimir Putin ""calls me brilliant."" ",1
1246,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",1
1247,"""Marco Rubio voted against funding health clinics that provide critical care during this public health emergency (Zika).""",1
1248,"Says Donald Trump supports ""an agenda out there"" to privatize the Veterans Affairs health care system.",1
1249,"""I was totally against the war in Iraq."" ",1
1250,"""Food stamps have gone up two-and-a-half times under Barack Obama.""",1
1251,"""I released the most extensive financial review of anybody in the history of politics. ＃ You don't learn much in a tax return.""",1
1252,"The Secure Communities Program and 287(g) immigration programs ""were programs that worked"" but were ""recklessly gutted"" by the Obama administration.",1
1253,"""The Clinton Foundation gives less than 10 (percent in direct aid). In 2013, they raised 140 million bucks, gave $9 million to people in direct aid.""",1
1254,"""Donald Trump's been completely consistent"" about his plan for nonviolent undocumented immigrants.",1
1255,"""Under Pat McCrory, (North Carolina) has fallen to 41st in teacher pay.""",1
1256,"Says ""Hillary Clinton has pledged amnesty in her first 100 days, and her plan will provide Obamacare, Social Security, and Medicare for illegal immigrants, breaking the federal budget.""",1
1257,"""Since 2013 alone, the Obama administration has allowed 300,000 criminal aliens to return back into United States communities. These are individuals encountered or identified by (Immigration and Customs Enforcement), but who were not detained or processed for deportation because it wouldn't have been politically correct.""",1
1258,"""As the election tracker FiveThirtyEight has reported, whoever wins Pennsylvania will be our next President.""",1
1259,"Under the current procedure, if someone ""on a terror watch list"" tries to buy a gun, authorities are notified.",1
1260,"California's Prop 60, which would require condom use in adult films, would put ""workers in the adult film industry at risk for lawsuits and harassment.""",1
1261,"""And while (Ted) Strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governor's mansion.""",1
1262,"Democrats ""are cutting our school funding. Four times in the last 10 years before we came into office.""",1
